ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,beans,cassava,cassava_fao,groundnuts,maize,rice,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_cassava,h_cassava,l_cassava,c_cassava,inflation_cassava,trust_cassava,o_cassava_fao,h_cassava_fao,l_cassava_fao,c_cassava_fao,inflation_cassava_fao,trust_cassava_fao,o_groundnuts,h_groundnuts,l_groundnuts,c_groundnuts,inflation_groundnuts,trust_groundnuts,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2010-01-01,2010,1,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,163.22,181.37,150.57,181.37,14.75,9,46.93,54.17,43.17,54.17,27.32,9.2,56.88,60.84,52.92,59.82,-2.72,9.7,161.33,180.49,150.73,180.49,6.12,9.3,39.89,43.17,36.6,37.54,-33.34,9,188.2,200.35,178.35,200.35,4.44,9.7,0.24,0.26,0.22,0.26,4.15,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2010-02-01,2010,2,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,179.51,193.7,151.96,151.96,-4.8,9,51.32,55.59,47.02,47.02,9.61,9.2,61.31,65.58,55.46,55.46,-10.68,9.7,182.04,194.3,151.4,151.4,-11.53,9.3,37.98,41.38,34.57,39.72,-29.73,9,203.16,213.81,178.85,178.85,-8.53,9.7,0.26,0.28,0.22,0.22,-10.04,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2010-03-01,2010,3,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,156.82,168.77,144.87,148.68,-1.42,9,47.23,50.93,40.08,40.08,-6.76,9.2,56.85,60.81,51.54,51.54,-14,9.7,155.4,166.11,144.69,145.12,-10.99,9.3,41.08,44.82,37.33,37.67,-31.7,9,182.23,191.66,172.71,172.71,-8.37,9.7,0.23,0.24,0.21,0.21,-10.15,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2010-04-01,2010,4,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,155.8,167.47,141.61,141.61,-16.28,9,42.6,45.77,34.45,34.45,-22.84,9.2,52.85,56.53,45.58,45.58,-25.42,9.7,149.47,159.69,138.47,138.47,-22.54,9.3,38.1,41.74,34.04,34.04,-36.04,9,176.07,185.2,161.77,161.77,-18.88,9.7,0.22,0.23,0.2,0.2,-21.64,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2010-05-01,2010,5,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,147.9,163.81,136.78,163.81,2.96,9,37.41,40.15,34.67,40.05,-6.15,9.2,46.76,50.02,43.5,46.61,-17.78,9.7,143.05,157.73,133.31,157.73,-2.33,9.3,34.47,37.8,27.58,27.58,-40.29,9,165.11,176.26,156.58,176.26,-6.47,9.7,0.21,0.22,0.19,0.22,-6.52,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2010-06-01,2010,6,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,166.28,190.61,153.39,190.61,24.79,9,42.3,45.48,39.12,43.91,27.27,9.2,47.82,51.15,44.49,49.94,8.2,9.7,160.89,172.07,149.71,171.29,16.98,9.3,27.57,30.11,24.48,24.48,-26.94,9,179.26,193.21,169.96,193.21,13.29,9.7,0.23,0.24,0.21,0.24,15.27,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2010-07-01,2010,7,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,187.55,202.61,172.49,182.4,18.31,9,44.06,47.54,40.57,41.96,17.43,9.2,51.23,54.8,47.65,47.93,-1.74,9.7,173.77,185.86,161.68,166.49,13.54,9.3,24.9,27.18,22.62,24.48,-31.76,9,196.07,206.25,185.89,186.42,7.23,9.7,0.25,0.26,0.23,0.23,9.23,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2010-08-01,2010,8,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,183.69,198.07,169.31,174.73,22.56,9,42.94,46.26,37.03,37.03,13.47,9.2,49.17,52.6,45.74,46.47,0.41,9.7,169.78,181.43,157.43,157.43,12.06,9.3,25.19,27.57,22.82,24.29,-36.18,9,189.64,199.48,179.8,186.16,10.25,9.7,0.24,0.25,0.23,0.23,9.91,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2010-09-01,2010,9,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,180.27,194.02,166.52,173.82,22.68,9,39.07,42.01,36.13,36.43,8.67,9.2,47.68,51,44.35,45.58,-1.76,9.7,161.53,172.52,150.53,159.78,12.49,9.3,24.82,27.26,22.37,25.1,-35.21,9,189.45,199.31,179.59,183.07,10.02,9.7,0.23,0.24,0.22,0.23,9.64,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2010-10-01,2010,10,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,179.63,193.28,165.99,167.04,18.38,9,38.77,41.66,35.02,35.02,1.2,9.2,46.77,50.03,43.51,44.52,-9.11,9.7,163.77,174.8,152.74,156.6,11.68,9.3,25.83,28.45,23.22,26.43,-35.92,9,186.43,196.15,176.71,177.99,5.09,9.7,0.23,0.24,0.22,0.22,5.82,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2010-11-01,2010,11,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,173.4,186.51,160.3,165.02,16.46,9,36.94,39.72,34.16,35.82,-3.52,9.2,45.69,48.88,42.51,44.45,-3.54,9.7,160.84,171.57,150.12,155.55,12.55,9.3,27.2,30.05,24.35,26.34,-18.5,9,181.38,190.85,171.91,173.79,6.84,9.7,0.23,0.24,0.21,0.22,8.28,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2010-12-01,2010,12,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,171.42,184.34,158.49,165.93,2.42,9,37.65,40.49,34.81,40.13,-16.35,9.2,45.62,48.8,42.44,44.2,-20.35,9.7,159.85,170.4,149.29,153.22,-3.31,9.3,26.86,29.79,21.72,21.72,-42.21,9,177.13,186.4,167.87,173.66,-6.35,9.7,0.22,0.24,0.21,0.22,-7.22,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2011-01-01,2011,1,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,171.48,184.45,158.51,171.42,-5.49,9,40.99,44.17,37.81,40.62,-25.01,9.2,45.37,48.53,42.21,46.42,-22.41,9.7,157.62,167.93,147.31,161.56,-10.49,9.3,21.67,24.97,19.35,24.97,-33.47,9,176.92,186.21,167.63,180.39,-9.96,9.7,0.22,0.23,0.21,0.23,-12.21,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2011-02-01,2011,2,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,175.86,189.22,162.49,180.88,19.03,9,41.11,44.32,37.89,42.01,-10.67,9.2,47.65,50.97,44.33,50.2,-9.48,9.7,165.4,176.16,154.64,166.59,10.03,9.3,26.37,29,23.74,27.97,-29.58,9,183.52,193.2,173.84,187.97,5.1,9.7,0.23,0.24,0.22,0.24,5.7,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2011-03-01,2011,3,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,183.93,198,169.86,173.5,16.7,9,42.99,46.31,39.67,40.01,-0.19,9.2,51.52,55.11,44.91,44.91,-12.86,9.7,170.24,181.21,159.27,165.22,13.85,9.3,28.85,31.87,23.36,23.36,-38,9,191.08,201.19,180.25,180.25,4.37,9.7,0.24,0.26,0.23,0.23,5.67,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2011-04-01,2011,4,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,178.24,191.72,164.76,170.81,20.62,9,41.22,44.38,35.96,35.96,4.37,9.2,46.1,49.32,42.89,43.69,-4.14,9.7,169.15,179.93,156.5,156.5,13.02,9.3,23.19,25.61,20.78,23.43,-31.17,9,183.57,193.28,173.86,175.33,8.38,9.7,0.23,0.25,0.22,0.22,9.23,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2011-05-01,2011,5,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,176.84,190.08,163.59,188.8,15.26,9,38.07,42,35.22,42,4.87,9.2,44.86,48,41.73,46.26,-0.77,9.7,161.03,175.97,150.82,175.97,11.56,9.3,24.22,26.73,21.72,23.28,-15.61,9,178.66,188.12,169.2,186.46,5.79,9.7,0.22,0.24,0.21,0.24,8.86,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2011-06-01,2011,6,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,191.72,206.35,177.09,186.17,-2.33,9,43.53,46.85,40.2,43.14,-1.76,9.2,47.49,50.81,44.18,46.58,-6.73,9.7,179.15,190.71,167.59,173.25,1.14,9.3,23.76,26.32,21.19,22.17,-9.46,9,189.6,199.69,179.52,189.6,-1.87,9.7,0.25,0.26,0.23,0.24,-1.87,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2011-07-01,2011,7,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,189.51,203.91,173.02,173.02,-5.14,9,43.29,46.7,39.88,40.25,-4.08,9.2,47.83,51.17,44.49,45.99,-4.03,9.7,176.96,188.24,159.02,159.02,-4.49,9.3,22.55,25.05,20.05,24.22,-1.1,9,192.81,203.1,179.16,179.16,-3.9,9.7,0.24,0.26,0.22,0.22,-4.4,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2011-08-01,2011,8,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,179.79,193.17,162.03,162.03,-7.27,9,41.73,44.91,38.55,38.78,4.73,9.2,47.23,50.53,43.94,46.29,-0.37,9.7,163.73,174.19,151.23,151.23,-3.94,9.3,25.18,27.96,22.4,26.69,9.9,9,182.56,192.28,172.84,175.6,-5.67,9.7,0.23,0.24,0.22,0.22,-4.09,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2011-09-01,2011,9,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,170,204.43,157.45,204.43,17.61,9,40.72,46.63,37.66,46.63,28.01,9.2,47.54,53.9,44.22,53.9,18.26,9.7,156.24,187.55,146.29,187.55,17.38,9.3,27.57,30.71,24.44,27.05,7.77,9,178.96,207.18,169.41,207.18,13.17,9.7,0.22,0.26,0.21,0.26,16.69,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2011-10-01,2011,10,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,204.35,235.65,188.32,235.65,41.08,9,47.46,52.53,43.77,52.53,49.99,9.2,55.33,59.98,51.46,59.98,34.72,9.7,189.83,216.62,176.68,216.62,38.33,9.3,27.6,30.86,24.33,29.13,10.22,9,210.01,230.38,198.91,230.38,29.43,9.7,0.27,0.3,0.25,0.3,36.27,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2011-11-01,2011,11,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,228.83,265.02,210.26,265.02,60.6,9,51.34,57.89,47.18,57.89,61.62,9.2,61.55,65.86,57.25,64.29,44.64,9.7,217.2,234.26,201.66,234.26,50.6,9.3,30.14,33.73,26.55,28.18,6.99,9,233.26,248.01,220.97,248.01,42.71,9.7,0.3,0.33,0.28,0.33,50.09,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2011-12-01,2011,12,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,258.72,279.71,237.74,255.51,53.99,9,56.95,66.81,52.36,66.81,66.51,9.2,65.97,70.58,61.35,66.46,50.37,9.7,234.64,251.42,217.86,245.47,60.21,9.3,28.57,32.1,25.03,30.4,39.95,9,251.21,264.45,237.97,249.89,43.89,9.7,0.33,0.35,0.31,0.33,53.71,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2012-01-01,2012,1,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,256.4,276.59,236.22,265.94,55.14,9,65.06,70.38,59.74,65.98,62.42,9.2,68.2,72.97,63.42,72.43,56.02,9.7,246.36,264.38,228.92,264.38,63.64,9.3,31.55,35.44,27.66,35.04,40.32,9,253.65,270.84,240.26,270.84,50.14,9.7,0.34,0.36,0.32,0.35,56.58,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2012-02-01,2012,2,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,270.09,291.06,249.13,269.46,48.97,9,65.12,70.37,59.87,62.69,49.25,9.2,74.3,79.5,69.1,75.44,50.28,9.7,265.09,283.83,246.36,274.23,64.61,9.3,36.49,41.26,31.99,41.26,47.51,9,274.65,289.16,260.14,277.78,47.78,9.7,0.36,0.38,0.34,0.36,53.64,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2012-03-01,2012,3,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,274.08,295.26,252.89,255.35,47.18,9,64.37,69.35,59.39,64.7,61.73,9.2,77.39,82.81,67.14,67.14,49.52,9.7,275.69,294.94,239.75,239.75,45.11,9.3,42.99,48.28,31.32,31.32,34.11,9,282,296.93,250.31,250.31,38.87,9.7,0.37,0.39,0.33,0.33,45.24,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2012-04-01,2012,4,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,263.74,283.8,243.68,270.43,58.32,9,66.73,71.86,61.6,67.43,87.52,9.2,68.91,73.73,64.08,69.05,58.05,9.7,244.78,261.91,227.66,245.65,56.96,9.3,30.61,34.26,26.97,28.59,22,9,255.13,268.51,241.76,265.71,51.55,9.7,0.34,0.36,0.32,0.34,56.03,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2012-05-01,2012,5,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,277.33,298.53,256.14,287.67,52.37,9,68.92,74.25,63.58,72.9,73.55,9.2,70.86,75.83,65.9,71.12,53.76,9.7,250.65,267.99,233.31,259.49,47.46,9.3,29.3,32.7,24.76,24.76,6.38,9,270.23,284.46,256,264.64,41.92,9.7,0.35,0.37,0.33,0.36,47.99,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2012-06-01,2012,6,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,291.22,313.72,268.72,308.21,65.55,9,73.9,79.67,61.48,61.48,42.52,9.2,72.99,79.73,67.87,79.73,71.15,9.7,263.95,282.1,245.8,268.5,54.98,9.3,24.91,30.18,22,30.18,36.13,9,269.3,289.88,255.08,289.88,52.89,9.7,0.36,0.38,0.34,0.38,58.36,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2012-07-01,2012,7,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,310.34,334.42,286.27,313.94,81.45,9,63.76,68.64,58.88,63.22,57.09,9.2,81.79,91.18,76.06,91.18,98.23,9.7,272.96,291.52,254.39,275.14,73.02,9.3,32.13,40.9,28.76,40.9,68.88,9,294.28,309.83,278.72,299.07,66.93,9.7,0.38,0.41,0.36,0.4,76.25,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2012-08-01,2012,8,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,317.71,342.17,293.25,311.21,92.07,9,67.1,72.11,62.09,63.57,63.91,9.2,93.51,100.07,86.94,90.62,95.74,9.7,279.81,298.62,261,280.54,85.5,9.3,43.48,47.44,39.53,42.52,59.3,9,303.74,319.84,287.64,294.2,67.54,9.7,0.4,0.43,0.38,0.4,83.16,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2012-09-01,2012,9,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,318.35,342.55,294.16,308.27,50.79,9,65.78,70.82,60.75,66.89,43.46,9.2,92.94,99.47,86.42,98.82,83.35,9.7,285.5,304.46,266.55,287.54,53.31,9.3,42.97,51.79,38.69,51.79,91.44,9,299.26,315.14,283.37,305.94,47.67,9.7,0.4,0.43,0.38,0.41,55.51,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2012-10-01,2012,10,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,317.24,341.15,293.32,300.13,27.36,9,69.16,74.45,63.87,68.43,30.27,9.2,101.34,108.46,94.22,100.19,67.04,9.7,292.66,311.87,273.45,279.85,29.19,9.3,54.67,59.56,49.78,52.3,79.54,9,310.99,327.55,294.42,305.91,32.79,9.7,0.42,0.44,0.39,0.4,34.68,9.4
MWI,Malawi,Central Region,Lilongwe,Area 23,-14.03,33.49,gid_-140300000334900000,2012-11-01,2012,11,MWK,"beans (1 KG, Index Weight = 1), cassava (1 KG, Index Weight = 0.5), cassava_fao (1 Kg, Index Weight = 0.5), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1)",Jan 2007,Aug 2026,35.46,57.55,0.97,0,,,,,,,310.5,333.75,287.25,306.04,15.48,9,69.99,75.4,64.59,74.11,28.02,9.2,102.74,109.96,95.53,100.58,56.45,9.7,286.07,304.62,267.52,286.32,22.22,9.3,52.89,58.01,47.77,52.3,85.59,9,311.17,327.79,294.56,298.79,20.48,9.7,0.41,0.44,0.39,0.41,25.11,9.4
